sale_id,time_id,product_id,customer_id,salesperson_id,quantity,unit_price,discount,total_amount
29073,637,6,705,5,6,3493.72,0.141,18006.63
29074,782,350,1027,41,5,3562.09,0.021,17436.43
29075,1068,425,1131,28,1,4108.89,0.102,3689.78
29076,83,422,46,41,3,4809.94,0.154,12207.63
29077,706,398,1335,23,8,384.57,0.056,2904.27
29078,52,181,124,3,8,781.22,0.055,5906.02
29079,364,233,239,42,7,3168.37,0.07,20626.09
29080,923,88,1571,3,10,2945.66,0.13,25627.24
29081,641,35,23,25,10,1346.03,0.03,13056.49
29082,354,185,1517,8,6,3914.11,0.004,23390.72
29083,199,497,1542,48,7,4771.16,0.174,27586.85
29084,641,410,888,20,4,366.34,0.095,1326.15
29085,802,79,550,7,4,4363.44,0.083,16005.1
29086,922,101,1457,20,4,2123.66,0.075,7857.54
29087,673,459,62,21,4,1466.39,0.099,5284.87
29088,308,357,645,36,3,2756.44,0.02,8103.93
29089,870,473,277,9,7,2697.52,0.049,17957.39
29090,586,94,43,18,8,1399.6,0.012,11062.44
29091,503,125,774,14,1,314.18,0.122,275.85
29092,1058,150,1644,1,6,4170.39,0.106,22369.97
29093,754,291,1637,6,1,916.83,0.051,870.07
29094,891,263,1162,2,9,3570.59,0.185,26190.28
29095,735,420,1860,43,7,1618.38,0.043,10841.53
29096,475,130,1757,15,4,351.92,0.013,1389.38
29097,346,455,172,27,3,475.11,0.081,1309.88
29098,429,499,1376,11,6,4363.19,0.189,21231.28
29099,540,302,1383,20,8,4748.56,0.056,35861.13
29100,461,97,1543,41,5,2885.3,0.137,12450.07
29101,841,327,705,30,10,3181.57,0.04,30543.07
29102,1084,469,479,42,7,1421.37,0.098,8974.53
29103,530,256,46,8,6,2235.11,0.189,10876.05
29104,260,84,1450,15,2,3252.89,0.08,5985.32
29105,1032,392,517,49,9,2847.46,0.049,24371.41
29106,744,282,10,42,1,2433.35,0.033,2353.05
29107,514,498,445,17,9,3596.4,0.118,28548.22
29108,293,380,1378,23,5,579.29,0.156,2444.6
29109,422,232,1601,1,10,1426.09,0.042,13661.94
29110,936,83,1083,2,10,2000.97,0.041,19189.3
29111,790,328,236,20,10,3539.47,0.138,30510.23
29112,327,458,176,30,7,2496.89,0.056,16499.45
29113,828,471,255,15,10,4994.52,0.187,40605.45
29114,1057,363,733,23,6,933.9,0.044,5356.85
29115,851,349,1374,6,6,3456.14,0.174,17128.63
29116,536,273,519,36,3,4730.85,0.16,11921.74
29117,740,233,806,27,6,3168.37,0.058,17907.63
29118,694,313,122,33,7,2883.23,0.027,19637.68
29119,715,96,34,16,7,3619.53,0.091,23031.07
29120,205,192,1680,16,2,1754.8,0.191,2839.27
29121,609,403,1555,47,9,4299.44,0.121,34012.87
29122,886,148,970,49,3,4397.56,0.186,10738.84
29123,56,401,1293,24,8,172.87,0.012,1366.36
29124,436,133,1881,37,4,1238.61,0.086,4528.36
29125,149,422,1625,45,10,4809.94,0.018,47233.61
29126,584,212,1893,10,7,1827.47,0.088,11666.57
29127,977,54,10,33,3,3404.61,0.158,8600.04
29128,1076,34,1370,40,2,4027.18,0.14,6926.75
29129,479,338,422,39,8,2853.55,0.13,19860.71
29130,937,339,1611,12,8,1901.16,0.198,12197.84
29131,262,236,804,2,10,4034.75,0.055,38128.39
29132,564,196,1151,9,2,4834.78,0.06,9089.39
29133,363,191,907,17,8,1005.87,0.096,7274.45
29134,212,215,927,14,3,4241.6,0.005,12661.18
29135,707,179,654,32,5,4421.83,0.068,20605.73
29136,1040,415,773,4,4,1527.42,0.195,4918.29
29137,422,235,1572,46,8,3367.25,0.146,23005.05
29138,337,165,259,45,7,27.69,0.118,170.96
29139,483,73,1450,45,8,4391.27,0.12,30914.54
29140,459,429,538,1,7,915.63,0.028,6229.95
29141,855,271,66,47,7,320.71,0.03,2177.62
29142,201,288,957,40,5,2963.54,0.049,14091.63
29143,544,404,1538,26,7,3440.05,0.132,20901.74
29144,879,467,1254,9,1,1705.98,0.151,1448.38
29145,594,380,605,37,4,579.29,0.008,2298.62
29146,331,292,797,10,8,1901.73,0.118,13418.61
29147,211,209,1589,47,3,2604.4,0.042,7485.05
29148,1004,183,615,28,4,4408.27,0.128,15376.05
29149,468,173,92,32,9,2916.72,0.116,23205.42
29150,742,209,1224,26,2,2604.4,0.095,4713.96
29151,960,347,1713,8,8,1214.37,0.151,8248.0
29152,269,73,353,32,6,4391.27,0.173,21789.48
29153,433,130,407,3,4,351.92,0.124,1233.13
29154,929,341,544,35,2,917.38,0.022,1794.4
29155,260,406,135,8,8,2953.05,0.111,21002.09
29156,942,148,1793,44,2,4397.56,0.148,7493.44
29157,1011,343,552,49,3,1708.29,0.077,4730.26
29158,123,15,1021,44,10,4148.73,0.105,37131.13
29159,768,287,1761,9,8,2675.28,0.044,20460.54
29160,28,158,116,41,2,1369.02,0.186,2228.76
29161,964,81,1526,39,6,3778.77,0.169,18840.95
29162,580,479,392,4,10,227.8,0.092,2068.42
29163,188,175,412,47,5,1548.21,0.06,7276.59
29164,187,232,993,10,7,1426.09,0.105,8934.45
29165,879,179,1940,17,1,4421.83,0.007,4390.88
29166,1026,152,952,30,5,2649.41,0.09,12054.82
29167,89,198,1064,1,5,2004.4,0.091,9110.0
29168,319,485,277,12,10,2516.43,0.033,24333.88
29169,845,163,1688,27,4,470.57,0.171,1560.41
29170,951,494,200,15,7,1993.44,0.155,11791.2
29171,715,236,668,4,2,4034.75,0.078,7440.08
29172,113,231,1822,47,7,856.76,0.173,4959.78
29173,160,341,1492,41,10,917.38,0.189,7439.95
29174,875,82,1184,48,9,1013.74,0.089,8311.65
29175,118,125,1992,32,3,314.18,0.114,835.09
29176,265,102,1546,24,9,4320.55,0.198,31185.73
29177,571,358,1977,25,7,3517.25,0.046,23488.2
29178,318,13,1963,34,7,632.88,0.146,3783.36
29179,336,170,1813,20,8,385.47,0.091,2803.14
29180,39,422,1389,33,7,4809.94,0.046,32120.78
29181,1069,135,1976,19,7,2101.93,0.077,13580.57
29182,386,38,749,19,6,1071.01,0.026,6258.98
29183,871,44,307,12,4,4490.14,0.081,16505.75
29184,508,393,55,38,1,3052.06,0.158,2569.83
29185,94,442,1990,4,8,3291.73,0.072,24437.8
29186,855,384,738,29,1,4057.6,0.051,3850.66
29187,16,142,1631,44,9,4645.8,0.055,39512.53
29188,250,40,686,17,4,2299.67,0.191,7441.73
29189,373,199,1678,14,4,1662.44,0.156,5612.4
29190,351,323,557,36,10,1859.15,0.01,18405.58
29191,772,489,1370,27,2,86.58,0.092,157.23
29192,506,121,1878,28,3,3312.74,0.159,8358.04
29193,177,335,124,41,3,4260.05,0.001,12767.37
29194,552,88,1651,5,8,2945.66,0.119,20761.01
29195,359,349,1723,45,8,3456.14,0.097,24967.16
29196,1051,24,378,37,10,1857.2,0.131,16139.07
29197,419,417,430,23,9,2704.51,0.136,21030.27
29198,293,126,665,27,2,295.25,0.183,482.44
29199,927,244,1752,15,3,3283.73,0.075,9112.35
29200,621,297,1921,14,2,2356.83,0.083,4322.43
29201,81,15,1866,6,5,4148.73,0.008,20577.7
29202,391,76,427,17,3,3831.51,0.11,10230.13
29203,422,282,1574,31,1,2433.35,0.026,2370.08
29204,85,14,125,41,9,403.21,0.005,3610.75
29205,740,428,1570,7,3,2216.72,0.181,5446.48
29206,40,409,1000,38,3,4542.97,0.136,11775.38
29207,169,234,1821,6,5,476.0,0.168,1980.16
29208,88,307,260,36,7,2330.52,0.017,16036.31
29209,866,119,258,19,7,1433.39,0.065,9381.54
29210,350,294,381,46,8,3808.54,0.14,26202.76
29211,79,330,1111,26,6,4827.71,0.112,25722.04
29212,1075,40,1680,46,7,2299.67,0.082,14777.68
29213,732,329,1732,1,3,888.92,0.17,2213.41
29214,313,340,224,28,6,2476.59,0.195,11961.93
29215,26,157,786,30,1,3714.66,0.06,3491.78
29216,41,117,1952,45,4,1901.08,0.109,6775.45
29217,552,448,524,11,9,663.76,0.04,5734.89
29218,483,126,953,18,10,295.25,0.035,2849.16
29219,816,210,1035,18,9,3437.42,0.053,29297.13
29220,551,494,1250,32,10,1993.44,0.116,17622.01
29221,870,399,198,22,2,2048.5,0.037,3945.41
29222,863,130,1832,42,7,351.92,0.178,2024.95
29223,7,459,426,26,2,1466.39,0.091,2665.9
29224,773,246,1224,38,5,3894.32,0.115,17232.37
29225,729,291,831,27,6,916.83,0.09,5005.89
29226,563,137,1069,22,5,4674.18,0.033,22599.66
29227,156,269,12,50,4,2080.19,0.168,6922.87
29228,457,239,925,5,10,4250.19,0.111,37784.19
29229,881,483,917,23,5,4904.28,0.19,19862.33
29230,981,78,275,11,8,833.98,0.005,6638.48
29231,498,152,502,11,6,2649.41,0.06,14942.67
29232,991,441,1135,25,3,4325.9,0.01,12847.92
29233,707,286,1323,50,10,4598.51,0.027,44743.5
29234,51,173,1678,15,5,2916.72,0.17,12104.39
29235,856,282,339,8,7,2433.35,0.138,14682.83
29236,1030,262,1807,2,3,1380.24,0.117,3656.26
29237,1082,414,1330,34,7,630.52,0.092,4007.59
29238,982,23,243,8,10,4172.21,0.164,34879.68
29239,151,462,1,45,8,2289.36,0.022,17911.95
29240,343,462,245,11,10,2289.36,0.168,19047.48
29241,923,404,546,7,2,3440.05,0.14,5916.89
29242,459,156,1954,43,7,1329.68,0.108,8302.52
29243,272,443,1807,21,8,2315.26,0.046,17670.06
29244,1084,292,43,34,2,1901.73,0.145,3251.96
29245,104,289,754,22,1,145.24,0.006,144.37
29246,1085,500,1407,39,2,3091.12,0.184,5044.71
29247,602,243,420,9,10,2004.27,0.094,18158.69
29248,237,152,1563,43,7,2649.41,0.077,17117.84
29249,357,150,1266,42,1,4170.39,0.01,4128.69
29250,369,245,1440,5,3,4464.37,0.003,13352.93
29251,715,489,1829,23,4,86.58,0.138,298.53
29252,665,425,1217,46,7,4108.89,0.062,26978.97
29253,1083,55,1346,29,3,3411.73,0.043,9795.08
29254,116,87,780,38,3,329.49,0.027,961.78
29255,518,178,596,6,6,522.94,0.064,2936.83
29256,668,282,881,10,3,2433.35,0.006,7256.25
29257,855,386,608,33,5,601.07,0.02,2945.24
29258,208,238,172,1,5,4919.84,0.194,19826.96
29259,668,190,138,7,7,4294.38,0.037,28948.42
29260,436,105,1312,18,2,3643.79,0.03,7068.95
29261,878,253,1039,41,1,3067.14,0.034,2962.86
29262,472,73,1085,6,5,4391.27,0.2,17565.08
29263,1075,244,1007,19,1,3283.73,0.115,2906.1
29264,730,95,378,25,2,1079.04,0.016,2123.55
29265,364,5,1399,22,4,3796.45,0.114,13454.62
29266,889,207,937,10,7,958.49,0.067,6259.9
29267,33,273,336,2,6,4730.85,0.032,27476.78
29268,1088,73,1734,46,6,4391.27,0.02,25820.67
29269,262,108,19,1,7,2115.19,0.064,13858.72
29270,310,116,634,1,10,4513.19,0.112,40077.13
29271,559,258,1474,12,7,2255.85,0.061,14827.7
29272,942,496,243,12,10,4298.12,0.188,34900.73
29273,918,397,1727,11,1,1206.93,0.166,1006.58
29274,520,478,1037,2,3,1175.48,0.082,3237.27
29275,1044,262,1832,35,9,1380.24,0.186,10111.64
29276,158,273,1128,49,8,4730.85,0.074,35046.14
29277,588,342,669,14,8,1780.58,0.031,13803.06
29278,371,226,1091,20,4,2155.14,0.142,7396.44
29279,374,331,1755,13,2,3083.4,0.057,5815.29
29280,647,60,1084,32,4,4380.51,0.171,14525.77
29281,297,144,1364,4,7,4992.29,0.02,34247.11
29282,387,466,1859,28,4,3865.65,0.162,12957.66
29283,40,326,743,26,9,536.64,0.1,4346.78
29284,451,290,622,29,6,2148.78,0.188,10468.86
29285,493,438,1542,50,10,193.12,0.124,1691.73
29286,673,228,1599,38,8,2330.29,0.008,18493.18
29287,23,288,1314,39,10,2963.54,0.163,24804.83
29288,204,361,172,17,1,1584.58,0.083,1453.06
29289,1005,194,780,37,10,973.72,0.146,8315.57
29290,552,238,193,28,9,4919.84,0.023,43260.15
29291,1031,88,1888,45,10,2945.66,0.026,28690.73
29292,775,284,1892,13,8,3992.73,0.014,31494.65
29293,895,220,1461,2,5,967.28,0.061,4541.38
29294,520,326,1403,42,1,536.64,0.099,483.51
29295,514,155,1251,5,2,4695.26,0.045,8967.95
29296,776,453,624,3,7,800.31,0.051,5316.46
29297,379,264,1621,12,9,1365.86,0.191,9944.83
29298,780,160,1625,37,1,1025.95,0.175,846.41
29299,678,415,573,27,7,1527.42,0.142,9173.68
29300,59,277,958,28,9,3769.84,0.093,30773.2
29301,615,128,586,31,6,795.59,0.108,4258.0
29302,115,219,962,29,1,1485.32,0.038,1428.88
29303,1067,21,1339,49,2,4333.75,0.028,8424.81
29304,983,69,547,26,8,1627.54,0.159,10950.09
29305,828,452,1544,41,8,3998.58,0.124,28022.05
29306,691,220,955,49,1,967.28,0.067,902.47
29307,183,372,1312,22,9,2771.26,0.149,21225.08
29308,86,153,131,19,6,4087.35,0.015,24156.24
29309,69,219,765,2,9,1485.32,0.139,11509.74
29310,122,96,927,18,10,3619.53,0.068,33734.02
29311,165,92,1063,18,5,4528.05,0.192,18293.32
29312,33,300,614,39,10,3908.35,0.09,35565.98
29313,474,327,1730,31,1,3181.57,0.046,3035.22
29314,203,62,901,17,8,2543.33,0.146,17376.03
29315,284,338,1253,14,8,2853.55,0.041,21892.44
29316,1025,325,1853,7,9,4249.38,0.001,38206.18
29317,104,439,567,46,1,1579.44,0.051,1498.89
29318,795,290,102,7,2,2148.78,0.051,4078.38
29319,172,150,987,17,4,4170.39,0.033,16131.07
29320,3,457,982,36,7,3242.07,0.146,19381.09
29321,1068,35,347,39,10,1346.03,0.177,11077.83
29322,1075,475,1100,42,5,1892.28,0.025,9224.86
29323,41,92,1314,50,1,4528.05,0.164,3785.45
29324,713,121,452,36,3,3312.74,0.189,8059.9
29325,26,168,1466,20,3,2762.89,0.186,6746.98
29326,18,474,1858,31,1,1668.88,0.179,1370.15
29327,93,100,314,47,9,3298.32,0.196,23866.64
29328,676,139,1976,32,6,1201.04,0.109,6420.76
29329,1057,48,943,31,3,772.68,0.139,1995.83
29330,1050,339,49,10,4,1901.16,0.188,6174.97
29331,314,399,95,44,5,2048.5,0.112,9095.34
29332,1067,232,354,23,9,1426.09,0.013,12667.96
29333,996,400,1793,31,4,2973.12,0.06,11178.93
29334,461,372,1896,37,3,2771.26,0.179,6825.61
29335,868,19,1905,29,2,1147.21,0.18,1881.42
29336,144,289,1106,38,8,145.24,0.129,1012.03
29337,589,418,709,39,7,411.4,0.094,2609.1
29338,92,396,1121,16,8,3305.54,0.044,25280.77
29339,648,5,1698,15,6,3796.45,0.017,22391.46
29340,668,239,155,33,5,4250.19,0.022,20783.43
29341,181,334,449,44,7,2966.45,0.014,20474.44
29342,892,453,861,39,4,800.31,0.173,2647.43
29343,242,275,1830,42,3,1908.1,0.056,5403.74
29344,793,49,1726,31,3,3962.48,0.023,11614.03
29345,173,248,636,22,10,2594.61,0.092,23559.06
29346,632,197,851,21,3,1762.22,0.051,5017.04
29347,243,203,1585,5,8,2178.47,0.162,14604.46
29348,78,86,1084,18,7,613.81,0.198,3445.93
29349,391,149,831,24,8,1432.09,0.055,10826.6
29350,12,175,1013,41,4,1548.21,0.066,5784.11
29351,903,64,1670,34,4,4209.93,0.142,14448.48
29352,611,76,314,34,1,3831.51,0.154,3241.46
29353,870,250,1417,27,7,2287.74,0.104,14348.71
29354,45,107,799,35,5,2686.07,0.025,13094.59
29355,159,264,846,48,8,1365.86,0.031,10588.15
29356,1004,31,1060,9,4,3443.93,0.054,13031.83
29357,8,379,1837,2,7,1269.87,0.113,7884.62
29358,1012,400,685,46,8,2973.12,0.162,19931.8
29359,594,342,350,1,5,1780.58,0.023,8698.13
29360,458,157,1705,13,3,3714.66,0.077,10285.89
29361,331,403,172,22,1,4299.44,0.183,3512.64
29362,575,171,722,13,2,4520.6,0.161,7585.57
29363,841,363,1728,5,6,933.9,0.186,4561.17
29364,761,123,1371,30,9,1096.33,0.189,8002.11
29365,293,148,1244,5,10,4397.56,0.026,42832.23
29366,481,490,1354,44,10,2055.79,0.101,18481.55
29367,847,137,1774,24,1,4674.18,0.118,4122.63
29368,882,242,1484,49,3,3484.81,0.015,10297.61
29369,177,189,1646,30,4,549.4,0.041,2107.5
29370,156,399,614,44,8,2048.5,0.006,16289.67
29371,569,315,441,49,6,999.67,0.158,5050.33
29372,167,256,629,14,1,2235.11,0.043,2139.0
29373,181,306,1798,45,9,2824.21,0.082,23333.62
29374,54,288,1298,40,1,2963.54,0.099,2670.15
29375,450,79,723,7,10,4363.44,0.06,41016.34
29376,405,60,376,13,1,4380.51,0.082,4021.31
29377,78,161,14,10,9,4266.03,0.091,34900.39
29378,502,147,529,5,5,4666.96,0.067,21771.37
29379,1062,69,234,47,3,1627.54,0.115,4321.12
29380,204,375,1316,34,2,521.91,0.123,915.43
29381,1020,41,696,18,3,706.76,0.107,1893.41
29382,79,1,879,34,6,3582.94,0.067,20057.3
29383,387,18,1669,47,7,357.08,0.1,2249.6
29384,418,247,1785,49,4,887.67,0.024,3465.46
29385,30,392,1370,32,1,2847.46,0.129,2480.14
29386,395,234,1523,37,3,476.0,0.095,1292.34
29387,687,414,1521,5,7,630.52,0.039,4241.51
29388,769,453,104,11,5,800.31,0.107,3573.38
29389,357,359,742,47,8,1540.05,0.163,10312.17
29390,212,368,1762,43,6,1145.14,0.144,5881.44
29391,99,252,400,32,2,2981.31,0.027,5801.63
29392,306,12,481,47,1,3651.36,0.198,2928.39
29393,564,79,1798,18,7,4363.44,0.121,26848.25
29394,554,492,1152,32,6,2352.76,0.186,11490.88
29395,939,197,243,33,3,1762.22,0.177,4350.92
29396,805,306,134,49,2,2824.21,0.007,5608.88
29397,438,68,1230,23,10,4593.28,0.152,38951.01
29398,31,244,628,46,4,3283.73,0.016,12924.76
29399,1056,200,631,30,2,585.56,0.067,1092.65
29400,1096,405,516,20,7,3941.26,0.094,24995.47
29401,499,133,1085,33,9,1238.61,0.137,9620.28
29402,475,102,610,41,10,4320.55,0.089,39360.21
29403,1084,268,1299,27,2,3535.03,0.042,6773.12
29404,630,208,1542,9,2,3546.84,0.023,6930.53
29405,477,77,1455,30,3,3302.16,0.122,8697.89
29406,945,230,937,12,9,2371.2,0.137,18417.11
29407,548,130,13,23,9,351.92,0.013,3126.11
29408,1032,257,1996,9,5,3720.84,0.034,17971.66
29409,274,83,1136,36,4,2000.97,0.11,7123.45
29410,960,184,975,4,6,905.01,0.125,4751.3
29411,726,270,690,12,5,2717.63,0.09,12365.22
29412,845,257,1075,33,7,3720.84,0.064,24378.94
29413,526,295,1269,10,6,1398.5,0.058,7904.32
29414,129,143,942,41,6,56.48,0.009,335.83
29415,294,232,1259,14,9,1426.09,0.065,12000.55
29416,666,183,1996,43,5,4408.27,0.108,19660.88
29417,463,107,158,11,6,2686.07,0.12,14182.45
29418,924,81,378,20,1,3778.77,0.077,3487.8
29419,836,221,1330,30,1,4702.41,0.061,4415.56
29420,28,260,978,43,10,3831.41,0.157,32298.79
29421,943,314,1954,44,8,1989.31,0.103,14275.29
29422,138,248,805,6,9,2594.61,0.192,18868.0
29423,177,213,1258,41,10,4744.88,0.116,41944.74
29424,42,190,842,29,10,4294.38,0.128,37446.99
29425,358,248,1728,15,9,2594.61,0.173,19311.68
29426,370,229,1097,34,5,3381.38,0.153,14320.14
29427,532,267,1982,32,1,1921.35,0.079,1769.56
29428,468,448,1620,44,3,663.76,0.158,1676.66
29429,25,123,1172,28,10,1096.33,0.151,9307.84
29430,627,87,1681,39,1,329.49,0.114,291.93
29431,501,289,458,12,6,145.24,0.119,767.74
29432,999,43,1806,2,1,3737.6,0.069,3479.71
29433,673,168,1541,16,3,2762.89,0.021,8114.61
29434,761,61,416,11,10,4859.72,0.105,43494.49
29435,839,77,1609,16,10,3302.16,0.004,32889.51
29436,14,346,1701,22,1,4740.83,0.159,3987.04
29437,190,63,233,3,8,4353.89,0.093,31591.83
29438,42,317,1527,15,4,1221.82,0.01,4838.41
29439,11,364,1176,15,9,3695.64,0.176,27406.87
29440,1091,383,1909,23,6,277.51,0.046,1588.47
29441,128,377,1538,14,3,2398.78,0.194,5800.25
29442,143,172,119,14,4,189.78,0.041,728.0
29443,250,109,208,22,7,2318.51,0.16,13632.84
29444,530,179,941,37,8,4421.83,0.09,32190.92
29445,565,285,935,11,6,833.57,0.028,4861.38
29446,62,478,1804,13,8,1175.48,0.116,8312.99
29447,918,314,1837,44,6,1989.31,0.047,11374.87
29448,560,421,431,46,5,139.07,0.02,681.44
29449,891,413,602,15,3,4606.75,0.187,11235.86
29450,494,186,1417,8,8,4013.15,0.118,28316.79
29451,1089,196,881,15,2,4834.78,0.157,8151.44
29452,575,38,422,35,3,1071.01,0.075,2972.05
29453,1092,499,1284,20,4,4363.19,0.028,16964.08
29454,692,74,849,22,6,437.41,0.104,2351.52
29455,689,262,1103,1,9,1380.24,0.102,11155.1
29456,934,197,220,9,5,1762.22,0.154,7454.19
29457,715,14,738,36,1,403.21,0.061,378.61
29458,519,118,1209,29,2,1333.36,0.084,2442.72
29459,348,359,1060,47,8,1540.05,0.055,11642.78
29460,916,192,604,44,3,1754.8,0.019,5164.38
29461,422,232,1912,15,2,1426.09,0.018,2800.84
29462,486,291,1007,38,6,916.83,0.06,5170.92
29463,241,139,1345,28,5,1201.04,0.062,5632.88
29464,1031,180,1588,23,9,4869.45,0.151,37207.47
29465,716,103,962,18,1,3370.09,0.029,3272.36
29466,518,99,336,11,5,960.15,0.151,4075.84
29467,319,24,282,21,2,1857.2,0.004,3699.54
29468,156,98,795,48,2,3925.25,0.078,7238.16
29469,247,330,1330,11,9,4827.71,0.019,42623.85
29470,163,147,445,28,1,4666.96,0.099,4204.93
29471,11,36,1817,22,4,4566.55,0.178,15014.82
29472,779,113,1771,18,8,4845.29,0.136,33490.64
29473,480,98,1199,2,8,3925.25,0.046,29957.51
29474,308,235,942,27,10,3367.25,0.127,29396.09
29475,913,380,474,49,6,579.29,0.188,2822.3
29476,702,317,95,17,5,1221.82,0.127,5333.24
29477,286,481,1543,7,7,1936.53,0.002,13528.6
29478,501,433,68,14,4,1612.08,0.173,5332.76
29479,1009,51,757,9,3,1914.28,0.011,5679.67
29480,124,172,1649,1,1,189.78,0.049,180.48
29481,262,63,1149,45,3,4353.89,0.188,10606.08
29482,223,228,1847,33,5,2330.29,0.002,11628.15
29483,1034,398,1590,20,5,384.57,0.185,1567.12
29484,1081,46,877,40,2,2552.54,0.032,4941.72
29485,387,500,1908,8,8,3091.12,0.111,21984.05
29486,263,118,769,3,7,1333.36,0.193,7532.15
29487,591,108,1398,6,4,2115.19,0.18,6937.82
29488,1073,320,844,20,5,3983.17,0.04,19119.22
29489,52,60,650,46,2,4380.51,0.055,8279.16
29490,823,351,488,28,6,3966.74,0.165,19873.37
29491,684,499,601,43,2,4363.19,0.031,8455.86
29492,552,50,1278,39,1,2986.08,0.05,2836.78
29493,640,481,1536,33,2,1936.53,0.182,3168.16
29494,628,205,1452,17,9,3034.98,0.195,21988.43
29495,610,311,389,21,9,4823.96,0.174,35861.32
29496,147,451,1768,28,7,4866.0,0.091,30962.36
29497,615,322,1656,38,6,2668.4,0.077,14777.6
29498,879,379,1657,50,7,1269.87,0.179,7297.94
29499,76,155,481,8,9,4695.26,0.154,35749.71
29500,993,419,599,28,4,4448.22,0.077,16422.83
29501,275,41,861,10,4,706.76,0.153,2394.5
29502,573,276,1067,16,3,4714.28,0.007,14043.84
29503,447,289,1031,4,5,145.24,0.105,649.95
29504,421,79,1434,20,2,4363.44,0.081,8020.0
29505,317,27,580,47,6,366.3,0.038,2114.28
29506,51,103,1938,39,10,3370.09,0.18,27634.74
29507,786,101,407,18,10,2123.66,0.0,21236.6
29508,117,58,1845,20,9,2179.48,0.094,17771.48
29509,333,403,1549,41,1,4299.44,0.013,4243.55
29510,706,176,675,33,5,4495.63,0.076,20769.81
29511,41,496,1736,6,9,4298.12,0.094,35046.87
29512,1086,408,1381,17,1,1131.8,0.157,954.11
29513,659,379,1865,28,3,1269.87,0.095,3447.7
29514,184,170,3,34,4,385.47,0.178,1267.43
29515,638,299,375,26,3,1128.87,0.053,3207.12
29516,381,147,784,44,7,4666.96,0.092,29663.2
29517,250,133,1024,32,4,1238.61,0.018,4865.26
29518,372,240,924,31,7,2282.53,0.056,15082.96
29519,337,484,449,12,6,4824.47,0.154,24489.01
29520,463,480,423,35,9,2370.15,0.162,17875.67
29521,471,454,1456,21,3,78.24,0.048,223.45
29522,216,5,1487,15,5,3796.45,0.126,16590.49
29523,239,466,1253,19,10,3865.65,0.082,35486.67
29524,999,141,1142,4,10,1506.99,0.086,13773.89
29525,170,308,338,45,5,3836.82,0.195,15443.2
29526,1044,433,876,36,8,1612.08,0.136,11142.7
29527,955,251,169,45,8,3341.21,0.043,25580.3
29528,525,34,1195,44,3,4027.18,0.05,11477.46
29529,310,43,845,19,3,3737.6,0.051,10640.95
29530,777,454,1529,29,10,78.24,0.143,670.52
29531,977,362,711,25,3,2683.96,0.121,7077.6
29532,597,336,129,5,2,1401.85,0.049,2666.32
29533,31,106,206,22,3,1250.8,0.061,3523.5
29534,16,268,1878,25,1,3535.03,0.185,2881.05
29535,114,374,100,27,2,4343.62,0.103,7792.45
29536,19,264,1111,11,10,1365.86,0.129,11896.64
29537,268,417,1492,50,7,2704.51,0.004,18855.84
29538,235,490,717,4,7,2055.79,0.118,12692.45
29539,487,132,1748,42,3,2024.84,0.182,4968.96
29540,511,326,936,16,5,536.64,0.185,2186.81
29541,671,496,1173,41,1,4298.12,0.185,3502.97
29542,1018,234,627,12,7,476.0,0.124,2918.83
29543,663,75,533,20,9,4081.96,0.034,35488.56
29544,962,160,245,6,2,1025.95,0.181,1680.51
29545,366,48,1083,43,7,772.68,0.147,4613.67
29546,968,374,294,32,2,4343.62,0.04,8339.75
29547,454,368,675,16,4,1145.14,0.126,4003.41
29548,189,423,1003,17,9,2939.74,0.135,22885.88
29549,408,127,1952,19,2,2389.17,0.031,4630.21
29550,495,84,1045,21,6,3252.89,0.112,17331.4
29551,172,235,250,37,1,3367.25,0.037,3242.66
29552,214,117,595,1,7,1901.08,0.034,12855.1
29553,423,305,1990,14,10,2373.07,0.088,21642.4
29554,614,57,1584,25,8,1707.48,0.087,12471.43
29555,121,95,408,44,5,1079.04,0.147,4602.11
29556,983,218,487,48,1,1637.65,0.059,1541.03
29557,1002,351,1038,3,5,3966.74,0.022,19397.36
29558,249,175,1969,18,3,1548.21,0.139,3999.03
29559,1093,14,1112,34,7,403.21,0.063,2644.65
29560,167,449,1715,6,3,2196.2,0.084,6035.16
29561,869,74,80,50,7,437.41,0.011,3028.19
29562,1015,325,1792,46,7,4249.38,0.059,27990.67
29563,195,216,1512,15,1,4501.23,0.176,3709.01
29564,4,173,244,40,1,2916.72,0.088,2660.05
29565,113,459,450,34,5,1466.39,0.093,6650.08
29566,388,157,728,5,7,3714.66,0.179,21348.15
29567,244,184,1529,7,1,905.01,0.192,731.25
29568,595,4,821,6,6,4049.06,0.155,20528.73
29569,229,204,1315,20,4,3934.28,0.014,15516.8
29570,1027,427,513,40,4,2357.8,0.123,8271.16
29571,804,174,1121,25,8,2154.64,0.151,14634.31
29572,901,294,15,21,4,3808.54,0.092,13832.62
29573,508,238,965,33,8,4919.84,0.075,36406.82
29574,338,145,1635,21,10,375.57,0.156,3169.81
29575,392,339,77,14,8,1901.16,0.094,13779.61
29576,44,440,598,25,8,588.45,0.182,3850.82
29577,1038,411,1176,36,3,3965.22,0.061,11170.02
29578,43,433,326,27,3,1612.08,0.179,3970.55
29579,348,383,1494,20,3,277.51,0.097,751.77
29580,135,308,800,34,5,3836.82,0.157,16172.2
29581,806,200,1699,12,2,585.56,0.035,1130.13
